close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
210.09,214.81,208.8,211.99,4183471.0,14.006,14.3206666667,13.92,14.1326666667,62752065,0.0,1.0
211.72,215.75,209.4,211.56,2825159.0,14.1146666667,14.3833333333,13.96,14.104,42377385,0.0,1.0
209.09,215.35,207.69,215.0,4235462.0,13.9393333333,14.3566666667,13.846,14.3333333333,63531930,0.0,1.0
215.26,215.88,210.0,211.38,3391438.0,14.3506666667,14.392,14.0,14.092,50871570,0.0,1.0
210.35,217.1,207.51,214.84,3519449.0,14.0233333333,14.4733333333,13.834,14.3226666667,52791735,0.0,1.0
212.96,213.45,208.3,211.31,2728593.0,14.1973333333,14.23,13.8866666667,14.0873333333,40928895,0.0,1.0
211.63,213.7481,210.64,211.75,1805032.0,14.1086666667,14.2498733333,14.0426666667,14.1166666667,27075480,0.0,1.0
206.93,211.63,203.89,210.4,4438901.0,13.7953333333,14.1086666667,13.5926666667,14.0266666667,66583515,0.0,1.0
213.79,215.8,207.22,208.92,3927944.0,14.2526666667,14.3866666667,13.8146666667,13.928,58919160,0.0,1.0
208.35,214.44,207.75,213.85,8332486.0,13.89,14.296,13.85,14.2566666667,124987290,0.0,1.0
231.63,232.74,225.2,227.0,12726366.0,15.442,15.516,15.0133333333,15.1333333333,190895490,0.0,1.0
231.77,234.5843,229.19,230.58,4496843.0,15.4513333333,15.6389533333,15.2793333333,15.372,67452645,0.0,1.0
232.36,233.359,229.5,230.7,2445293.0,15.4906666667,15.5572666667,15.3,15.38,36679395,0.0,1.0
225.33,232.99,224.31,232.99,3850860.0,15.022,15.5326666667,14.954,15.5326666667,57762900,0.0,1.0
216.5,223.7,216.08,223.48,4617007.0,14.4333333333,14.9133333333,14.4053333333,14.8986666667,69255105,0.0,1.0
219.08,219.48,213.63,217.77,3347806.0,14.6053333333,14.632,14.242,14.518,50217090,0.0,1.0
212.94,219.0,212.66,217.85,2915900.0,14.196,14.6,14.1773333333,14.5233333333,43738500,0.0,1.0
207.19,212.99,206.52,212.95,3430327.0,13.8126666667,14.1993333333,13.768,14.1966666667,51454905,0.0,1.0
214.31,214.98,205.8,206.09,2925395.0,14.2873333333,14.332,13.72,13.7393333333,43880925,0.0,1.0
214.0,216.0,211.4,215.2,2148326.0,14.2666666667,14.4,14.0933333333,14.3466666667,32224890,0.0,1.0
221.07,221.38,212.52,214.5,2811900.0,14.738,14.7586666667,14.168,14.3,42178500,0.0,1.0
221.8,226.19,220.3,220.54,2504375.0,14.7866666667,15.0793333333,14.6866666667,14.7026666667,37565625,0.0,1.0
220.01,225.0,213.58,223.49,4400722.0,14.6673333333,15.0,14.2386666667,14.8993333333,66010830,0.0,1.0
217.75,219.18,214.6798,217.35,2526199.0,14.5166666667,14.612,14.3119866667,14.49,37892985,0.0,1.0
218.25,221.0,215.0,215.37,2480293.0,14.55,14.7333333333,14.3333333333,14.358,37204395,0.0,1.0
229.64,230.825,220.375,221.34,3990779.0,15.3093333333,15.3883333333,14.6916666667,14.756,59861685,0.0,1.0
231.61,232.25,227.01,231.06,1949353.0,15.4406666667,15.4833333333,15.134,15.404,29240295,0.0,1.0
230.26,234.28,229.08,231.79,2659813.0,15.3506666667,15.6186666667,15.272,15.4526666667,39897195,0.0,1.0
237.19,238.0,231.05,231.06,3733955.0,15.8126666667,15.8666666667,15.4033333333,15.404,56009325,0.0,1.0
231.99,238.6,231.23,237.0,2981468.0,15.466,15.9066666667,15.4153333333,15.8,44722020,0.0,1.0
232.71,237.45,230.0,235.48,2939564.0,15.514,15.83,15.3333333333,15.6986666667,44093460,0.0,1.0
230.38,233.27,227.66,232.46,2573603.0,15.3586666667,15.5513333333,15.1773333333,15.4973333333,38604045,0.0,1.0
231.13,235.63,226.15,227.7,3144223.0,15.4086666667,15.7086666667,15.0766666667,15.18,47163345,0.0,1.0
226.72,228.8,224.2,227.52,2687636.0,15.1146666667,15.2533333333,14.9466666667,15.168,40314540,0.0,1.0
224.52,227.5,220.72,226.7,3057753.0,14.968,15.1666666667,14.7146666667,15.1133333333,45866295,0.0,1.0
227.07,228.49,223.64,224.71,2071692.0,15.138,15.2326666667,14.9093333333,14.9806666667,31075380,0.0,1.0
217.02,225.75,216.64,225.24,3268726.0,14.468,15.05,14.4426666667,15.016,49030890,0.0,1.0
218.58,220.92,214.87,217.51,2831518.0,14.572,14.728,14.3246666667,14.5006666667,42472770,0.0,1.0
221.09,222.22,218.0,221.82,2244424.0,14.7393333333,14.8146666667,14.5333333333,14.788,33666360,0.0,1.0
234.51,234.88,220.73,222.1,5104341.0,15.634,15.6586666667,14.7153333333,14.8066666667,76565115,0.0,1.0
233.39,237.76,229.8149,233.94,3298638.0,15.5593333333,15.8506666667,15.3209933333,15.596,49479570,0.0,1.0
230.46,235.9,229.29,232.89,3014170.0,15.364,15.7266666667,15.286,15.526,45212550,0.0,1.0
232.56,235.83,231.08,231.69,1953174.0,15.504,15.722,15.4053333333,15.446,29297610,0.0,1.0
229.95,236.55,229.63,234.99,1961495.0,15.33,15.77,15.3086666667,15.666,29422425,0.0,1.0
229.7,233.45,228.13,232.18,1554979.0,15.3133333333,15.5633333333,15.2086666667,15.4786666667,23324685,0.0,1.0
230.57,231.88,228.28,230.56,710277.0,15.3713333333,15.4586666667,15.2186666667,15.3706666667,10654155,0.0,1.0
228.95,231.98,225.54,231.49,1901304.0,15.2633333333,15.4653333333,15.036,15.4326666667,28519560,0.0,1.0
237.19,237.72,229.547,230.06,2406290.0,15.8126666667,15.848,15.3031333333,15.3373333333,36094350,0.0,1.0
238.09,243.634,235.6707,236.6,3697921.0,15.8726666667,16.2422666667,15.71138,15.7733333333,55468815,0.0,1.0
240.01,243.45,238.37,238.51,2715038.0,16.0006666667,16.23,15.8913333333,15.9006666667,40725570,0.0,1.0
